Player,Team,Position,Age,Date.of.Birth,Birth.City,Birth.State.Province,Birth.Country,Nationality,Height..in.,Weight..lbs.,Draft.Year,Draft.Team,Draft.Round,Round.Pick,Overall.Draft.Position
PAVEL.BUCHNEVICH,NYR,"L, R",23,1995-04-17,Cherepovets,,RUS,RUS,74,191,2013,NYR,3,14,75
PETER.CEHLARIK,BOS,L,23,1995-08-02,Zilina,,SVK,SVK,74,202,2013,BOS,3,29,90
PETER.HOLLAND,ARI,C,27,1991-01-14,Toronto,ON,CAN,CAN,74,205,2009,ANA,1,15,15
PHIL.KESSEL,PIT,"C, R",30,1987-10-02,Madison,WI,USA,USA,72,202,2006,BOS,1,5,5
PHILIP.LARSEN,VAN,D,28,1989-12-07,Esbjerg,,DNK,DNK,73,185,2008,DAL,5,28,149
PONTUS.ABERG,NSH,L,24,1993-09-23,Stockholm,,SWE,SWE,71,196,2012,NSH,2,7,37
QUINTON.HOWDEN,WPG,C,26,1992-01-21,Winnipeg,MB,CAN,CAN,74,189,2010,FLA,1,25,25
RADIM.VRBATA,ARI,R,37,1981-06-13,Mlada Boleslav,,CZE,CZE,73,194,1999,COL,7,26,212
RASMUS.ANDERSSON,CGY,D,21,1996-10-27,Malmö,,SWE,SWE,73,214,2015,CGY,2,23,53
REID.BOUCHER,NSH,C,25,1993-09-08,Lansing,MI,USA,USA,70,195,2011,N.J,4,8,99
REID.BOUCHER,VAN,C,25,1993-09-08,Lansing,MI,USA,USA,70,195,2011,N.J,4,8,99
REMI.ELIE,DAL,L,23,1995-04-16,Cornwall,ON,CAN,CAN,73,210,2013,DAL,2,10,40
RENE.BOURQUE,COL,R,36,1981-12-10,Lac La Biche,AB,CAN,CAN,74,217,-,-,-,-,-
RICK.NASH,NYR,"L, R",34,1984-06-16,Brampton,ON,CAN,CAN,76,211,2002,CBJ,1,1,1
RICKARD.RAKELL,ANA,"C, R",25,1993-05-05,Sundbyberg,,SWE,SWE,74,198,2011,ANA,1,30,30
RILEY.BARBER,WSH,R,24,1994-02-07,Pittsburgh,PA,USA,USA,72,190,2012,WSH,6,16,167
RILEY.NASH,BOS,C,29,1989-05-09,Consort,AB,CAN,CAN,73,190,2007,EDM,1,21,21
ROB.O.GARA,BOS,D,25,1993-07-06,Massapequa,NY,USA,USA,76,207,2011,BOS,5,30,151
ROBBIE.RUSSO,DET,D,25,1993-02-15,Westmont,IL,USA,USA,72,191,2011,NYI,4,4,95
ROBERT.HAGG,PHI,D,23,1995-02-08,Uppsala,,SWE,SWE,74,204,2013,PHI,2,11,41
ROCCO.GRIMALDI,COL,C,25,1993-02-08,Anaheim,CA,USA,USA,66,180,2011,FLA,2,3,33
ROMAN.LYUBIMOV,PHI,L,26,1992-01-06,Tver,,RUS,RUS,74,207,-,-,-,-,-
RON.HAINSEY,PIT,D,37,1981-03-24,Bolton,CT,USA,USA,75,205,2000,MTL,1,13,13
RYAN.DZINGEL,OTT,"C, L",26,1992-03-09,Wheaton,IL,USA,USA,72,187,2011,OTT,7,23,204
RYAN.HARTMAN,CHI,"L, R",23,1994-09-20,Hilton Head Isl.,SC,USA,USA,72,181,2013,CHI,1,30,30
RYAN.WHITE,ARI,C,30,1988-03-17,Brandon,MB,CAN,CAN,72,200,2006,MTL,3,3,66
RYAN.WHITE,MIN,C,30,1988-03-17,Brandon,MB,CAN,CAN,72,200,2006,MTL,3,3,66
SAM.GAGNER,CBJ,C,29,1989-08-10,London,ON,CAN,CAN,71,200,2007,EDM,1,6,6
SAMUEL.HENLEY,COL,C,25,1993-07-25,Val-d'Or,QC,CAN,CAN,76,210,-,-,-,-,-
SAMUEL.MORIN,PHI,D,23,1995-07-12,Lac-Beauport,QC,CAN,CAN,78,202,2013,PHI,1,11,11
SCOTT.HARRINGTON,CBJ,D,25,1993-03-10,Kingston,ON,CAN,CAN,74,207,2011,PIT,2,24,54
SCOTT.WILSON,PIT,"C, L",26,1992-04-24,Oakville,ON,CAN,CAN,71,183,2011,PIT,7,28,209
SEAN.KURALY,BOS,C,25,1993-01-20,Dublin,OH,USA,USA,74,213,2011,S.J,5,12,133
SEAN.MALONE,BUF,C,23,1995-04-30,Buffalo,NY,USA,USA,72,197,2013,BUF,6,8,159
SEBASTIAN.AHO,CAR,R,21,1997-07-26,Rauma,,FIN,FIN,71,172,2015,CAR,2,5,35
SETH.GRIFFITH,FLA,C,25,1993-01-04,Wallaceburg,ON,CAN,CAN,69,190,2012,BOS,5,10,131
SETH.GRIFFITH,TOR,C,25,1993-01-04,Wallaceburg,ON,CAN,CAN,69,190,2012,BOS,5,10,131
SHANE.HARPER,FLA,R,29,1989-02-01,Valencia,CA,USA,USA,71,193,-,-,-,-,-
SHANE.PRINCE,NYI,"C, L",25,1992-11-16,Rochester,NY,USA,USA,71,193,2011,OTT,2,31,61
SHAWN.MATTHIAS,WPG,L,30,1988-02-19,Mississauga,ON,CAN,CAN,76,231,2006,DET,2,17,47
SHEA.WEBER,MTL,D,33,1985-08-14,Sicamous,BC,CAN,CAN,76,230,2003,NSH,2,19,49
SPENCER.ABBOTT,CHI,L,30,1988-04-30,Hamilton,ON,CAN,CAN,69,170,-,-,-,-,-
STEFAN.NOESEN,N.J,R,25,1993-02-12,Plano,TX,USA,USA,73,205,2011,OTT,1,21,21
STEPHEN.GIONTA,NYI,R,34,1983-10-09,Rochester,NY,USA,USA,67,177,-,-,-,-,-
STEVE.OLEKSY,PIT,D,32,1986-02-04,Chesterfield,MI,USA,USA,72,188,-,-,-,-,-
STEVE.OTT,DET,C,36,1982-08-19,Summerside,PE,CAN,CAN,72,193,2000,DAL,1,25,25
STEVE.OTT,MTL,C,36,1982-08-19,Summerside,PE,CAN,CAN,72,193,2000,DAL,1,25,25
STEVEN.KAMPFER,NYR,D,29,1988-09-24,Ann Arbor,MI,USA,USA,71,195,2007,ANA,4,2,93
SVEN.ANDRIGHETTO,COL,R,25,1993-03-21,Zurich,,CHE,CHE,70,188,2013,MTL,3,25,86
TANNER.RICHARD,T.B,C,25,1993-04-06,Markham,ON,CAN,CAN,72,192,2012,T.B,3,10,71
TAYLOR.BECK,EDM,L,27,1991-05-13,St. Catharines,ON,CAN,CAN,74,203,2009,NSH,3,9,70
TAYLOR.BECK,NYR,L,27,1991-05-13,St. Catharines,ON,CAN,CAN,74,203,2009,NSH,3,9,70
TAYLOR.FEDUN,BUF,D,30,1988-06-04,Edmonton,AB,CAN,CAN,73,201,-,-,-,-,-
TAYLOR.HALL,N.J,L,26,1991-11-14,Calgary,AB,CAN,CAN,73,205,2010,EDM,1,1,1
TEDDY.PURCELL,L.A,"L, R",33,1985-09-08,St. John's,NL,CAN,CAN,74,195,-,-,-,-,-
TEEMU.PULKKINEN,ARI,L,26,1992-01-02,Vantaa,,FIN,FIN,70,185,2010,DET,4,21,111
TEEMU.PULKKINEN,MIN,L,26,1992-01-02,Vantaa,,FIN,FIN,70,185,2010,DET,4,21,111
TEUVO.TERAVAINEN,CAR,L,24,1994-09-11,Helsinki,,FIN,FIN,71,178,2012,CHI,1,18,18
THOMAS.CHABOT,OTT,D,21,1997-01-30,Sainte-Marie,QC,CAN,CAN,74,190,2015,OTT,1,18,18
THOMAS.VANEK,DET,L,34,1984-01-19,Vienna,,AUT,AUT,74,214,2003,BUF,1,5,5
THOMAS.VANEK,FLA,L,34,1984-01-19,Vienna,,AUT,AUT,74,214,2003,BUF,1,5,5
TIM.HEED,S.J,D,27,1991-01-27,Gothenburg,,SWE,SWE,72,185,2010,ANA,5,12,132
TIM.SCHALLER,BOS,C,27,1990-11-16,Merrimack,NH,USA,USA,74,210,-,-,-,-,-
TIMO.MEIER,S.J,R,21,1996-10-08,Herisau,,CHE,CHE,72,215,2015,S.J,1,9,9
TJ.TYNAN,CBJ,C,26,1992-02-25,Orland Park,IL,USA,USA,68,165,2011,CBJ,3,5,66
TOBIAS.RIEDER,ARI,"C, R",25,1993-01-10,Landshut,,DEU,DEU,71,188,2011,EDM,4,23,114
TOM.GILBERT,L.A,D,35,1983-01-10,Bloomington,MN,USA,USA,74,210,2002,COL,4,33,129
TOM.PYATT,OTT,"C, L",31,1987-02-14,Thunder Bay,ON,CAN,CAN,71,185,2005,NYR,4,16,107
TOMAS.JURCO,CHI,L,25,1992-12-28,Kosice,,SVK,SVK,74,188,2011,DET,2,5,35
TOMAS.TATAR,DET,"C, L",27,1990-12-01,Ilava,,SVK,SVK,70,185,2009,DET,2,30,60
TOMMY.WINGELS,OTT,C,30,1988-04-12,Evanston,IL,USA,USA,72,200,2008,S.J,6,26,177
TRAVIS.KONECNY,PHI,C,21,1997-03-11,London,ON,CAN,CAN,70,175,2015,PHI,1,24,24
TREVOR.SMITH,NSH,C,33,1985-02-08,Ottawa,ON,CAN,CAN,73,195,-,-,-,-,-
TROY.BROUWER,CGY,R,33,1985-08-17,Vancouver,BC,CAN,CAN,75,215,2004,CHI,7,21,214
TROY.STECHER,VAN,D,24,1994-04-07,Richmond,BC,CAN,CAN,70,190,-,-,-,-,-
TY.RATTIE,CAR,R,25,1993-02-05,Calgary,AB,CAN,CAN,71,184,2011,STL,2,2,32
TYLER.BERTUZZI,DET,L,23,1995-02-24,Sudbury,ON,CAN,CAN,72,190,2013,DET,2,28,58
TYLER.MOTTE,CHI,"C, L",23,1995-03-10,St. Clair,MI,USA,USA,70,191,2013,CHI,4,30,121
TYSON.JOST,COL,C,20,1998-03-14,St. Albert,AB,CAN,CAN,71,191,2016,COL,1,10,10
VALENTIN.ZYKOV,CAR,L,23,1995-05-15,St. Petersburg,,RUS,RUS,73,224,2013,L.A,2,7,37
VALTTERI.FILPPULA,PHI,C,34,1984-03-20,Vantaa,,FIN,FIN,72,196,2002,DET,3,32,95
VERNON.FIDDLER,N.J,"C, L",38,1980-05-09,Edmonton,AB,CAN,CAN,71,205,-,-,-,-,-
VERNON.FIDDLER,NSH,"C, L",38,1980-05-09,Edmonton,AB,CAN,CAN,71,205,-,-,-,-,-
VIKTOR.STALBERG,CAR,L,32,1986-01-17,Gothenburg,,SWE,SWE,75,209,2006,TOR,6,8,161
VIKTOR.STALBERG,OTT,L,32,1986-01-17,Gothenburg,,SWE,SWE,75,209,2006,TOR,6,8,161
VINNIE.HINOSTROZA,CHI,"C, L",24,1994-04-03,Chicago,IL,USA,USA,69,173,2012,CHI,6,18,169
VLADISLAV.KAMENEV,NSH,L,22,1996-08-12,Orsk,,RUS,RUS,74,194,2014,NSH,2,12,42
WADE.MEGAN,STL,C,28,1990-07-22,Canton,NY,USA,USA,73,191,2009,FLA,5,17,138
WILLIAM.CARRIER,BUF,L,23,1994-12-20,LaSalle,QC,CAN,CAN,74,212,2013,STL,2,27,57
YANNICK.WEBER,NSH,D,29,1988-09-23,Morges,,CHE,CHE,71,200,2007,MTL,3,12,73
YOHANN.AUVITU,N.J,D,29,1989-07-27,Ivry-sur-Seine,,FRA,FRA,71,187,-,-,-,-,-
ZACH.REDMOND,MTL,D,30,1988-07-26,Traverse City,MI,USA,USA,74,212,2008,ATL,7,3,184
ZACH.SANFORD,STL,L,23,1994-11-09,Salem,MA,USA,USA,76,207,2013,WSH,2,31,61
ZACH.SANFORD,WSH,L,23,1994-11-09,Salem,MA,USA,USA,76,207,2013,WSH,2,31,61
ZACH.WERENSKI,CBJ,D,21,1997-07-19,Grosse Pointe,MI,USA,USA,74,209,2015,CBJ,1,8,8
ZACK.MITCHELL,MIN,R,25,1993-01-07,Orangeville,ON,CAN,CAN,73,196,-,-,-,-,-
ADAM.CLENDENING,ARI,D,25,1992-10-26,Niagara Falls,NY,USA,USA,72,196,2011,CHI,2,6,36
ADAM.CRACKNELL,NYR,R,33,1985-07-15,Prince Albert,SK,CAN,CAN,74,218,2004,CGY,9,21,279
ADAM.GAUDETTE,VAN,C,21,1996-10-03,Braintree,MA,USA,USA,73,170,2015,VAN,5,28,149
ADAM.HENRIQUE,ANA,C,28,1990-02-06,Brantford,ON,CAN,CAN,72,195,2008,N.J,3,21,82
ALES.HEMSKY,MTL,R,35,1983-08-13,Pardubice,,CZE,CZE,72,177,2001,EDM,1,13,13
ALEX.BROADHURST,CBJ,C,25,1993-03-07,New Lenox,IL,USA,USA,72,178,2011,CHI,7,18,199
ALEX.CHIASSON,WSH,R,27,1990-10-01,Montreal,QC,CAN,CAN,76,208,2009,DAL,2,8,38
ALEX.DEBRINCAT,CHI,R,20,1997-12-18,Farmington Hills,MI,USA,USA,67,165,2016,CHI,2,9,39
ALEX.FORMENTON,OTT,L,19,1999-09-13,Barrie,ON,CAN,CAN,74,165,2017,OTT,2,16,47
ALEX.GALCHENYUK,MTL,L,24,1994-02-12,Milwaukee,WI,USA,USA,73,207,2012,MTL,1,3,3
ALEX.IAFALLO,L.A,C,24,1993-12-21,Eden,NY,USA,USA,72,185,-,-,-,-,-
ALEX.TUCH,VGK,R,22,1996-05-10,Syracuse,NY,USA,USA,76,222,2014,MIN,1,18,18
ALEXANDER.BURMISTROV,VAN,C,26,1991-10-21,Kazan,,RUS,RUS,73,180,2010,ATL,1,8,8
ALEXANDER.KERFOOT,COL,C,24,1994-08-11,Vancouver,BC,CAN,CAN,70,175,2012,N.J,5,29,150
ALEXANDER.RADULOV,DAL,R,32,1986-07-05,Nizhny Tagil,,RUS,RUS,73,201,2004,NSH,1,15,15
ALEXANDRE.BURROWS,OTT,R,37,1981-04-11,Pincourt,QC,CAN,CAN,73,197,-,-,-,-,-
ALEXEI.EMELIN,NSH,D,32,1986-04-25,Togliatti,,RUS,RUS,74,218,2004,MTL,3,19,84
ANDERS.BJORK,BOS,L,22,1996-08-05,Mequon,WI,USA,USA,72,186,2014,BOS,5,26,146
ANDREAS.ATHANASIOU,DET,L,24,1994-08-06,London,ON,CAN,CAN,74,188,2012,DET,4,19,110
ANDREAS.BORGMAN,TOR,D,23,1995-06-18,Stockholm,,SWE,SWE,72,212,-,-,-,-,-
ANDREAS.JOHNSSON,TOR,L,23,1994-11-21,Gävle,,SWE,SWE,70,180,2013,TOR,7,21,202
ANDREAS.MARTINSEN,CHI,L,28,1990-06-13,Bærum,,NOR,NOR,75,229,-,-,-,-,-
ANDREI.MIRONOV,COL,D,24,1994-07-29,Moscow,,RUS,RUS,75,194,2015,COL,4,10,101
ANDREW.CRESCENZI,L.A,C,26,1992-07-29,Thornhill,ON,CAN,CAN,77,207,-,-,-,-,-
ANDREW.MANGIAPANE,CGY,L,22,1996-04-04,Toronto,ON,CAN,CAN,70,184,2015,CGY,6,15,166
ANDREW.SHAW,MTL,R,27,1991-07-20,Belleville,ON,CAN,CAN,71,182,2011,CHI,5,18,139
ANDY.WELINSKI,ANA,D,25,1993-04-27,Duluth,MN,USA,USA,73,206,2011,ANA,3,22,83
ANTHONY.BEAUVILLIER,NYI,C,21,1997-06-08,Sorel-Tracy,QC,CAN,CAN,71,182,2015,NYI,1,28,28
ANTHONY.CIRELLI,T.B,C,21,1997-07-15,Etobicoke,ON,CAN,CAN,72,180,2015,T.B,3,11,72
ANTHONY.DUCLAIR,CHI,L,23,1995-08-26,Pointe-Claire,QC,CAN,CAN,71,191,2013,NYR,3,19,80
ANTHONY.PELUSO,WSH,R,29,1989-04-18,North York,ON,CAN,CAN,75,225,2007,STL,6,9,160
ARTEMI.PANARIN,CBJ,L,26,1991-10-30,Korkino,,RUS,RUS,71,168,-,-,-,-,-
ASHTON.SAUTNER,VAN,D,24,1994-05-27,Flin Flon,MB,CAN,CAN,73,195,-,-,-,-,-
BEAU.BENNETT,STL,R,26,1991-11-27,Gardena,CA,USA,USA,74,195,2010,PIT,1,20,20
BEN.SEXTON,OTT,C,27,1991-06-06,Ottawa,ON,CAN,CAN,71,196,2009,BOS,7,25,206
BENOIT.POULIOT,BUF,L,31,1986-09-29,Alfred,ON,CAN,CAN,75,200,2005,MIN,1,4,4
BLAKE.HILLMAN,CHI,D,22,1996-01-26,Elk River,MN,USA,USA,73,180,2016,CHI,6,22,173
BOO.NIEVES,NYR,C,24,1994-01-23,Syracuse,NY,USA,USA,75,212,2012,NYR,2,29,59
BRAD.HUNT,VGK,D,30,1988-08-24,Maple Ridge,BC,CAN,CAN,69,187,-,-,-,-,-
BRAD.MALONE,EDM,C,29,1989-05-20,Miramichi,NB,CAN,CAN,73,213,2007,COL,4,14,105
BRAD.RICHARDSON,ARI,C,33,1985-02-04,Belleville,ON,CAN,CAN,72,190,2003,COL,5,27,163
BRANDON.DAVIDSON,NYI,D,27,1991-08-21,Taber,AB,CAN,CAN,74,208,2010,EDM,6,12,162
BRANDON.PIRRI,VGK,C,27,1991-04-10,Toronto,ON,CAN,CAN,72,186,2009,CHI,2,29,59
BRAYDEN.MCNABB,VGK,D,27,1991-01-21,Davidson,SK,CAN,CAN,76,212,2009,BUF,3,5,66
BRAYDEN.SCHENN,STL,C,27,1991-08-22,Saskatoon,SK,CAN,CAN,73,200,2009,L.A,1,5,5
BRENDAN.LEIPSIC,VAN,L,24,1994-05-19,Winnipeg,MB,CAN,CAN,70,180,2012,NSH,3,28,89
BRENDAN.LEIPSIC,VGK,L,24,1994-05-19,Winnipeg,MB,CAN,CAN,70,180,2012,NSH,3,28,89
BRENDAN.LEMIEUX,WPG,L,22,1996-03-15,Denver,CO,USA,USA,73,210,2014,BUF,2,1,31
BRIAN.BOYLE,N.J,C,33,1984-12-18,Hingham,MA,USA,USA,78,245,2003,L.A,1,26,26
BRIAN.GIBBONS,N.J,L,30,1988-02-26,Braintree,MA,USA,USA,68,175,-,-,-,-,-
BRIAN.GIONTA,BOS,R,39,1979-01-18,Rochester,NY,USA,USA,67,178,1998,N.J,3,24,82
BROOKS.LAICH,L.A,C,35,1983-06-23,Wawota,SK,CAN,CAN,74,200,2001,OTT,6,28,193
BYRON.FROESE,MTL,C,27,1991-03-12,Winkler,MB,CAN,CAN,73,202,2009,CHI,4,28,119
CAL.O.REILLY,MIN,C,31,1986-09-30,Toronto,ON,CAN,CAN,72,188,2005,NSH,5,25,150
CALLE.ROSEN,TOR,D,24,1994-02-02,Vaxjo,,SWE,SWE,73,195,-,-,-,-,-
CARL.DAHLSTROM,CHI,D,23,1995-01-28,Stockholm,,SWE,SWE,76,231,2013,CHI,2,21,51
CARSON.SOUCY,MIN,D,24,1994-07-27,Viking,AB,CAN,CAN,77,208,2013,MIN,5,16,137
CASEY.MITTELSTADT,BUF,C,19,1998-11-22,Edina,MN,USA,USA,73,201,2017,BUF,1,8,8
CHARLIE.MCAVOY,BOS,D,20,1997-12-21,Long Beach,NY,USA,USA,72,208,2016,BOS,1,14,14
CHASE.BALISY,FLA,C,26,1992-02-02,Fullerton,CA,USA,USA,71,179,2011,NSH,6,19,170
CHRIS.KELLY,ANA,C,37,1980-11-11,Toronto,ON,CAN,CAN,72,190,1999,OTT,3,28,94
CHRIS.KUNITZ,T.B,L,38,1979-09-26,Regina,SK,CAN,CAN,72,195,-,-,-,-,-
CHRIS.STEWART,CGY,R,30,1987-10-30,Toronto,ON,CAN,CAN,74,242,2006,COL,1,18,18
CHRIS.THORBURN,STL,R,35,1983-06-03,Sault Ste. Marie,ON,CAN,CAN,75,235,2001,BUF,2,20,50
CHRIS.WAGNER,NYI,"C, R",27,1991-05-27,Walpole,MA,USA,USA,72,198,2010,ANA,5,2,122
CHRISTIAN.DJOOS,WSH,D,24,1994-08-06,Gothenburg,,SWE,SWE,72,169,2012,WSH,7,14,195
CHRISTIAN.DVORAK,ARI,C,22,1996-02-02,Palos,IL,USA,USA,72,195,2014,ARI,2,28,58
CHRISTIAN.FOLIN,L.A,D,27,1991-02-09,Gothenburg,,SWE,SWE,75,204,-,-,-,-,-
CHRISTIAN.JAROS,OTT,D,22,1996-04-02,Kosice,,SVK,SVK,75,201,2015,OTT,5,18,139
CHRISTIAN.WOLANIN,OTT,D,23,1995-03-17,Quebec City,QC,CAN,CAN,74,185,2015,OTT,4,16,107
CHRISTOPHER.DIDOMENICO,OTT,L,29,1989-02-20,Toronto,ON,CAN,CAN,71,174,2007,TOR,6,13,164
CODY.EAKIN,VGK,C,27,1991-05-24,Winnipeg,MB,CAN,CAN,72,190,2009,WSH,3,24,85
CODY.FRANSON,CHI,D,31,1987-08-08,Sicamous,BC,CAN,CAN,77,224,2005,NSH,3,18,79
CODY.MCLEOD,NYR,L,34,1984-06-26,Binscarth,MB,CAN,CAN,74,210,-,-,-,-,-
COLBY.CAVE,BOS,C,23,1994-12-26,Battleford,SK,CAN,CAN,73,200,-,-,-,-,-
COLIN.MILLER,VGK,D,25,1992-10-29,Sault Ste. Marie,ON,CAN,CAN,73,196,2012,L.A,5,30,151
COLIN.WILSON,COL,C,28,1989-10-20,Greenwich,CT,USA,USA,73,221,2008,NSH,1,7,7
CONNOR.MURPHY,CHI,D,25,1993-03-26,Dublin,OH,USA,USA,76,212,2011,PHX,1,20,20
CURTIS.VALK,FLA,C,25,1993-02-08,Medicine Hat,AB,CAN,CAN,69,170,-,-,-,-,-
DAKOTA.MERMIS,ARI,D,24,1994-01-05,Alton,IL,USA,USA,72,195,-,-,-,-,-
DAN.GIRARDI,T.B,D,34,1984-04-29,Welland,ON,CAN,CAN,73,212,-,-,-,-,-
DANICK.MARTEL,PHI,L,23,1994-12-12,Drummondville,QC,CAN,CAN,68,162,-,-,-,-,-
DANIEL.BRICKLEY,L.A,D,23,1995-03-30,SANDY,UT,USA,USA,75,203,-,-,-,-,-
DANIEL.CATENACCI,NYR,C,25,1993-03-09,Richmond Hill,ON,CAN,CAN,70,193,2011,BUF,3,16,77
DANIEL.O.REGAN,BUF,C,24,1994-01-30,Berlin,,DEU,USA,70,185,2012,S.J,5,17,138
DANIEL.WINNIK,MIN,L,33,1985-03-06,Toronto,ON,CAN,CAN,74,210,2004,PHX,9,7,265
DARREN.HELM,DET,L,31,1987-01-21,St. Andrews,MB,CAN,CAN,72,196,2005,DET,5,7,132
DAVID.BOOTH,DET,L,33,1984-11-24,Detroit,MI,USA,USA,72,212,2004,FLA,2,23,53
DAVID.DESHARNAIS,NYR,C,32,1986-09-14,Laurier-Station,QC,CAN,CAN,67,180,-,-,-,-,-
DAVID.KAMPF,CHI,C,23,1995-01-12,Chomutov,,CZE,CZE,74,195,-,-,-,-,-
DAVID.PERRON,VGK,L,30,1988-05-28,Sherbrooke,QC,CAN,CAN,72,200,2007,STL,1,26,26
DAVID.SCHLEMKO,MTL,D,31,1987-05-07,Edmonton,AB,CAN,CAN,73,189,-,-,-,-,-
DAVID.WARSOFSKY,COL,D,28,1990-05-30,Marshfield,MA,USA,USA,69,170,2008,STL,4,4,95
DENNIS.RASMUSSEN,ANA,C,28,1990-07-03,Vasteras,,SWE,SWE,75,192,-,-,-,-,-
DEREK.GRANT,ANA,C,28,1990-04-20,Abbotsford,BC,CAN,CAN,75,215,2008,OTT,4,28,119
DEREK.STEPAN,ARI,C,28,1990-06-18,Hastings,MN,USA,USA,72,196,2008,NYR,2,21,51
DERICK.BRASSARD,PIT,C,30,1987-09-22,Hull,QC,CAN,CAN,73,204,2006,CBJ,1,6,6
DERRICK.POULIOT,VAN,D,24,1994-01-16,Estevan,SK,CAN,CAN,72,208,2012,PIT,1,8,8
DERYK.ENGELLAND,VGK,D,36,1982-04-03,Edmonton,AB,CAN,CAN,74,214,2000,N.J,6,27,194
DEVANTE.SMITH.PELLY,WSH,R,26,1992-06-14,Scarborough,ON,CAN,CAN,72,223,2010,ANA,2,12,42
DILLON.HEATHERINGTON,DAL,D,23,1995-05-09,Calgary,AB,CAN,CAN,76,215,2013,CBJ,2,20,50
DION.PHANEUF,L.A,D,33,1985-04-10,Edmonton,AB,CAN,CAN,75,219,2003,CGY,1,9,9
DMITRY.KULIKOV,WPG,D,27,1990-10-29,Lipetsk,,RUS,RUS,73,204,2009,FLA,1,14,14
DOMINIC.TONINATO,COL,C,24,1994-03-09,Duluth,MN,USA,USA,74,200,2012,TOR,5,5,126
DOMINIC.TURGEON,DET,C,22,1996-02-25,Pointe-Claire,QC,CAN,CAN,74,200,2014,DET,3,3,63
DRAKE.CAGGIULA,EDM,L,24,1994-06-20,Pickering,ON,CAN,CAN,70,185,-,-,-,-,-
DREW.STAFFORD,N.J,R,32,1985-10-30,Milwaukee,WI,USA,USA,74,215,2004,BUF,1,13,13
DRYDEN.HUNT,FLA,L,22,1995-11-24,Cranbrook,BC,CAN,CAN,72,197,-,-,-,-,-
DYLAN.GAMBRELL,S.J,C,22,1996-08-26,Bonney Lake,WA,USA,USA,72,195,2016,S.J,2,30,60
DYLAN.SIKURA,CHI,R,23,1995-06-01,Aurora,ON,CAN,CAN,71,158,2014,CHI,6,28,178
EELI.TOLVANEN,NSH,R,19,1999-04-22,Vihti,,FIN,FIN,70,191,2017,NSH,1,30,30
ERIC.FEHR,S.J,C,33,1985-09-07,Winkler,MB,CAN,CAN,76,208,2003,WSH,1,18,18
ERIC.ROBINSON,CBJ,L,23,1995-06-14,BELLMAWR,NJ,USA,USA,74,200,-,-,-,-,-
ERIK.BURGDOERFER,OTT,D,29,1988-12-11,Abington,PA,USA,USA,73,207,-,-,-,-,-
ERIK.HAULA,VGK,L,27,1991-03-23,Pori,,FIN,FIN,72,193,2009,MIN,7,1,182
ETHAN.BEAR,EDM,D,21,1997-06-26,Regina,SK,CAN,CAN,71,209,2015,EDM,5,3,124
EVANDER.KANE,S.J,L,27,1991-08-02,Vancouver,BC,CAN,CAN,74,212,2009,ATL,1,4,4
EVGENII.DADONOV,FLA,R,29,1989-03-12,Chelyabinsk,,RUS,RUS,71,185,2007,FLA,3,10,71
FILIP.CHLAPIK,OTT,C,21,1997-06-03,Prague,,CZE,CZE,73,196,2015,OTT,2,18,48
FILIP.CHYTIL,NYR,C,19,1999-09-05,Kromeriz,,CZE,CZE,74,202,2017,NYR,1,21,21
FRANK.VATRANO,FLA,C,24,1994-03-14,East Longmeadow,MA,USA,USA,69,201,-,-,-,-,-
FREDDIE.HAMILTON,ARI,C,26,1992-01-01,Toronto,ON,CAN,CAN,73,195,2010,S.J,5,9,129
GABRIEL.DUMONT,OTT,C,27,1990-10-06,Ville Degelis,QC,CAN,CAN,70,190,2009,MTL,5,18,139
GIOVANNI.FIORE,ANA,L,22,1996-08-13,Laval,QC,CAN,CAN,73,193,-,-,-,-,-
GREG.MCKEGG,PIT,C,26,1992-06-17,St. Thomas,ON,CAN,CAN,72,191,2010,TOR,3,2,62
HAYDN.FLEURY,CAR,D,22,1996-07-08,Carlyle,SK,CAN,CAN,75,221,2014,CAR,1,7,7
HENRIK.BORGSTROM,FLA,C,21,1997-08-06,Helsinki,,FIN,FIN,75,185,2016,FLA,1,23,23
HENRIK.HAAPALA,FLA,L,24,1994-02-28,Lempaala,,FIN,FIN,69,165,-,-,-,-,-
HENRIK.ZETTERBERG,DET,C,37,1980-10-09,Njurunda,,SWE,SWE,72,197,1999,DET,7,24,210
IAN.COLE,CBJ,D,29,1989-02-21,Ann Arbor,MI,USA,USA,73,219,2007,STL,1,18,18
J.T..BROWN,ANA,R,28,1990-07-02,Burnsville,MN,USA,USA,70,169,-,-,-,-,-
J.T..MILLER,T.B,"C, L",25,1993-03-14,East Palestine,OH,USA,USA,73,218,2011,NYR,1,15,15
JACK.RODEWALD,OTT,R,24,1994-02-14,Calgary,AB,CAN,CAN,74,189,-,-,-,-,-
JACOB.JOSEFSON,BUF,C,27,1991-03-02,Stockholm,,SWE,SWE,72,196,2009,N.J,1,20,20
JAKE.DEBRUSK,BOS,L,21,1996-10-17,Edmonton,AB,CAN,CAN,72,188,2015,BOS,1,14,14
JAKUB.JERABEK,MTL,D,27,1991-05-12,Pilsen,,CZE,CZE,71,200,-,-,-,-,-
JAKUB.JERABEK,WSH,D,27,1991-05-12,Pilsen,,CZE,CZE,71,200,-,-,-,-,-
